Year,Product Name,Profit,Loss,Total Sale,Total Manufacturing,Remaining Products,Total No of Workers,Salary of Workers,Raw Material Cost,Production Cost
2023,Lehenga,0,38007.0,77124,77124,126,187,935000,43084,10386
2021,Kurta,58634,0.0,117268,58634,106,287,1435000,25090,15253
2020,Shirt,0,48550.0,73403,73403,144,238,1190000,46544,15434
2021,Saree,43600,0.0,87200,43600,40,263,1315000,27690,10922
2022,Pants,46809,0.0,93618,46809,102,224,1120000,12061,22882
2022,Dupatta,43756,0.0,87512,43756,147,171,855000,19843,21079
2021,Kurta,79469,0.0,158938,79469,115,229,1145000,22081,24054
2021,Dupatta,58368,0.0,116736,58368,141,149,745000,10735,21729
2021,Shirt,97185,0.0,194370,97185,101,102,510000,21804,22998
2023,Pants,96902,0.0,193804,96902,100,166,830000,22240,13264
2021,Lehenga,31880,0.0,63760,31880,79,184,920000,26360,16825
2020,Dupatta,77155,0.0,154310,77155,134,214,1070000,46244,16391
2023,Saree,0,35548.0,52422,52422,68,161,805000,24893,28752
2023,Kurta,90856,0.0,181712,90856,74,113,565000,13131,13457
2021,Saree,28727,0.0,57454,28727,131,221,1105000,13123,19676
2020,Dupatta,97260,0.0,194520,97260,124,122,610000,36435,25629
2023,Pants,59211,0.0,118422,59211,50,222,1110000,16799,23217
2022,Lehenga,98930,0.0,197860,98930,129,176,880000,32164,15932
2023,Lehenga,61417,0.0,122834,61417,50,115,575000,24507,20165
2021,Saree,82827,0.0,165654,82827,102,245,1225000,45133,21261
2020,Shirt,51437,0.0,102874,51437,108,112,560000,30116,28208
2021,Shirt,40519,0.0,81038,40519,95,224,1120000,43256,12966
2022,Pants,27983,0.0,55966,27983,46,155,775000,39322,16471
2022,Lehenga,0,38375.0,90358,90358,90,272,1360000,37307,28599
2022,Saree,25635,0.0,51270,25635,134,139,695000,42021,28789
2021,Saree,0,10303.0,63455,63455,78,202,1010000,25786,23846
2023,Saree,94975,0.0,189950,94975,81,258,1290000,34084,29299
2021,Dupatta,0,36411.0,78187,78187,111,203,1015000,18096,20175
2020,Pants,0,34558.0,77122,77122,92,131,655000,34304,20039
2023,Shirt,31403,0.0,62806,31403,130,228,1140000,17459,27066
2022,Shirt,80477,0.0,160954,80477,60,134,670000,31645,20487
2021,Dupatta,85035,0.0,170070,85035,69,135,675000,14772,14921
2022,Kurta,52903,0.0,105806,52903,117,191,955000,12693,15615
2022,Dupatta,27311,0.0,54622,27311,40,165,825000,34753,29453
2020,Pants,70611,0.0,141222,70611,148,128,640000,23477,13967
2023,Saree,40615,0.0,81230,40615,63,270,1350000,21793,21659
2020,Dupatta,76808,0.0,153616,76808,45,256,1280000,38508,21208
2020,Saree,53580,0.0,107160,53580,45,142,710000,11695,12528
2020,Pants,77052,0.0,154104,77052,108,118,590000,13293,17455
2022,Pants,62898,0.0,125796,62898,101,220,1100000,28021,14288
2020,Lehenga,43952,0.0,87904,43952,74,291,1455000,36951,18691
2020,Saree,35227,0.0,70454,35227,147,197,985000,31080,22439
2023,Shirt,33760,0.0,67520,33760,118,130,650000,13485,18860
2023,Dupatta,28826,0.0,57652,28826,74,200,1000000,21011,23831
2020,Pants,99475,0.0,198950,99475,87,118,590000,17346,20508
2023,Saree,0,30431.0,97109,97109,144,128,640000,48889,12038
2023,Kurta,0,16951.0,59532,59532,111,172,860000,14918,24492
2020,Lehenga,78204,0.0,156408,78204,82,234,1170000,36912,10316
2022,Kurta,28673,0.0,57346,28673,74,285,1425000,21612,12647
2020,Pants,56158,0.0,112316,56158,44,175,875000,40956,19178
2023,Kurta,94989,0.0,189978,94989,70,287,1435000,33790,23554
2022,Kurta,35904,0.0,71808,35904,145,278,1390000,24780,15657
2021,Lehenga,0,21653.0,63541,63541,70,181,905000,27473,24419
2022,Lehenga,0,44935.0,65481,65481,140,149,745000,26019,23446
2023,Lehenga,24334,0.0,48668,24334,47,248,1240000,20353,15949
2022,Lehenga,47268,0.0,94536,47268,45,236,1180000,13924,14473
2020,Kurta,84636,0.0,169272,84636,126,261,1305000,48878,12165
2021,Shirt,0,15959.0,92478,92478,92,133,665000,44595,28321
2021,Shirt,48247,0.0,96494,48247,119,146,730000,33403,26137
2021,Lehenga,85121,0.0,170242,85121,83,123,615000,15036,13870
2023,Dupatta,36285,0.0,72570,36285,88,179,895000,23923,21958
2023,Saree,0,28017.0,88593,88593,47,127,635000,15421,15209
2021,Pants,80378,0.0,160756,80378,103,273,1365000,10785,12840
2022,Dupatta,57787,0.0,115574,57787,43,150,750000,49621,28039
2021,Pants,44425,0.0,88850,44425,71,210,1050000,29442,17859
2022,Dupatta,0,41953.0,56760,56760,92,105,525000,30046,15137
2022,Dupatta,0,45242.0,92919,92919,106,290,1450000,38290,27047
2023,Shirt,38823,0.0,77646,38823,102,217,1085000,49495,10501
2022,Saree,95409,0.0,190818,95409,119,152,760000,47618,27003
2021,Dupatta,91123,0.0,182246,91123,99,291,1455000,32154,28303
2023,Lehenga,45852,0.0,91704,45852,137,279,1395000,40703,26600
2020,Pants,57535,0.0,115070,57535,116,159,795000,18208,21234
2020,Shirt,0,23855.0,91670,91670,72,268,1340000,48941,15881
2023,Pants,47823,0.0,95646,47823,61,110,550000,34490,23780
2021,Lehenga,74086,0.0,148172,74086,70,103,515000,27447,25861
2020,Lehenga,27131,0.0,54262,27131,63,113,565000,24164,18521
2020,Dupatta,45649,0.0,91298,45649,42,240,1200000,11691,27319
2022,Lehenga,24099,0.0,48198,24099,72,242,1210000,32586,26141
2022,Saree,70806,0.0,141612,70806,133,212,1060000,45773,19656
2021,Lehenga,51571,0.0,103142,51571,65,107,535000,42591,15760
2023,Dupatta,0,31424.0,70954,70954,137,187,935000,31487,25396
2021,Pants,46469,0.0,92938,46469,90,110,550000,40645,13345
2023,Lehenga,85179,0.0,170358,85179,125,211,1055000,44517,27565
2020,Shirt,44236,0.0,88472,44236,69,198,990000,25383,28074
2022,Shirt,45110,0.0,90220,45110,74,122,610000,27761,14795
2021,Shirt,43430,0.0,86860,43430,64,208,1040000,36408,29888
2021,Pants,64407,0.0,128814,64407,67,106,530000,37952,22829
2023,Kurta,57948,0.0,115896,57948,136,168,840000,47584,19132
2023,Shirt,77367,0.0,154734,77367,126,259,1295000,27452,28164
2021,Shirt,58180,0.0,116360,58180,65,271,1355000,34391,17779
2023,Kurta,24652,0.0,49304,24652,112,230,1150000,45177,23844
2021,Pants,92370,0.0,184740,92370,47,193,965000,49673,13509
2021,Shirt,27084,0.0,54168,27084,140,221,1105000,48348,26401
2021,Dupatta,65630,0.0,131260,65630,136,143,715000,30486,24497
2020,Pants,73276,0.0,146552,73276,54,296,1480000,14637,26542
2023,Shirt,0,45145.0,83341,83341,88,150,750000,25876,27417
2022,Shirt,0,36326.0,77419,77419,47,160,800000,15479,23160
2022,Kurta,0,37258.0,99659,99659,94,150,750000,31460,26374
2023,Dupatta,0,29795.0,73119,73119,124,260,1300000,26752,15881
2021,Pants,20218,0.0,40436,20218,97,119,595000,23511,23326
2022,Lehenga,57471,0.0,114942,57471,42,129,645000,47542,26948
2022,Saree,68762,0.0,137524,68762,48,220,1100000,12433,18890
2023,Dupatta,41515,0.0,83030,41515,53,143,715000,31162,21318
2022,Lehenga,54307,0.0,108614,54307,141,185,925000,43163,24249
2021,Dupatta,98681,0.0,197362,98681,130,256,1280000,26923,19960
2023,Lehenga,37986,0.0,75972,37986,59,248,1240000,45435,21419
2021,Lehenga,90600,0.0,181200,90600,43,280,1400000,27554,19081
2022,Dupatta,0,14275.0,52222,52222,63,211,1055000,11307,18582
2022,Kurta,31603,0.0,63206,31603,130,238,1190000,25458,16282
2021,Dupatta,88024,0.0,176048,88024,115,109,545000,33115,23985
2020,Dupatta,48897,0.0,97794,48897,67,134,670000,27881,29193
2022,Lehenga,0,19552.0,79363,79363,138,253,1265000,12757,12172
2020,Saree,0,17275.0,76273,76273,127,222,1110000,31055,28650
2022,Lehenga,80399,0.0,160798,80399,70,213,1065000,37482,22568
2020,Shirt,80692,0.0,161384,80692,106,271,1355000,47768,17919
2020,Dupatta,77676,0.0,155352,77676,133,231,1155000,18694,13111
2020,Pants,32770,0.0,65540,32770,103,173,865000,22337,27783
2021,Dupatta,93513,0.0,187026,93513,130,284,1420000,18416,23916
2020,Kurta,57429,0.0,114858,57429,56,138,690000,20421,27598
2020,Pants,79429,0.0,158858,79429,45,268,1340000,39574,12481
2020,Lehenga,90085,0.0,180170,90085,146,193,965000,21623,12058
2022,Kurta,40337,0.0,80674,40337,121,166,830000,45743,15819
2020,Dupatta,44507,0.0,89014,44507,99,188,940000,22522,15365
2022,Lehenga,0,25485.0,50787,50787,138,201,1005000,25157,16275
2020,Lehenga,90509,0.0,181018,90509,130,205,1025000,17493,16627
2020,Shirt,28436,0.0,56872,28436,120,135,675000,36066,10414
2021,Shirt,30086,0.0,60172,30086,50,103,515000,33998,25157
2022,Saree,39851,0.0,79702,39851,77,173,865000,31226,14663
2020,Shirt,59732,0.0,119464,59732,140,112,560000,11156,21101
2022,Pants,34842,0.0,69684,34842,145,169,845000,17792,12402
2022,Lehenga,21745,0.0,43490,21745,73,106,530000,22341,11579
2023,Shirt,32697,0.0,65394,32697,86,255,1275000,24217,19936
2021,Saree,23879,0.0,47758,23879,71,286,1430000,28992,23298
2021,Dupatta,38499,0.0,76998,38499,146,221,1105000,47642,17171
2021,Pants,55035,0.0,110070,55035,96,136,680000,49873,27353
2023,Shirt,38651,0.0,77302,38651,85,242,1210000,26521,10094
2023,Lehenga,95224,0.0,190448,95224,149,129,645000,10532,21984
2021,Dupatta,96524,0.0,193048,96524,74,203,1015000,23184,16159
2023,Lehenga,57249,0.0,114498,57249,131,173,865000,13373,24310
2023,Dupatta,43849,0.0,87698,43849,61,111,555000,49646,15230
2023,Pants,93309,0.0,186618,93309,55,180,900000,35290,17438
2021,Lehenga,49076,0.0,98152,49076,149,211,1055000,21882,19066
2021,Shirt,90123,0.0,180246,90123,145,129,645000,13145,20910
2021,Shirt,53124,0.0,106248,53124,143,228,1140000,16675,22381
2023,Saree,35787,0.0,71574,35787,115,135,675000,48797,18527
2021,Dupatta,73462,0.0,146924,73462,44,222,1110000,40649,26547
2023,Saree,91035,0.0,182070,91035,129,187,935000,20296,15505
2020,Kurta,23841,0.0,47682,23841,65,120,600000,30548,16555
2023,Shirt,64890,0.0,129780,64890,116,205,1025000,27559,25655
2022,Dupatta,45402,0.0,90804,45402,63,131,655000,36262,18510
2021,Pants,86201,0.0,172402,86201,147,162,810000,13571,27662
2021,Saree,43237,0.0,86474,43237,106,240,1200000,24578,11854
2022,Pants,0,43540.0,78365,78365,71,264,1320000,34050,20000
2023,Pants,96310,0.0,192620,96310,62,143,715000,44540,11443
2020,Pants,20553,0.0,41106,20553,88,248,1240000,42775,13765
2022,Saree,0,21969.0,87435,87435,140,245,1225000,32629,26570
2022,Kurta,27045,0.0,54090,27045,101,145,725000,20709,24360
2023,Saree,94916,0.0,189832,94916,141,274,1370000,30484,16285
2021,Lehenga,0,17605.0,75162,75162,148,253,1265000,12887,26811
2023,Shirt,52261,0.0,104522,52261,141,104,520000,33930,11147
2022,Saree,98879,0.0,197758,98879,116,232,1160000,39617,14120
2022,Saree,0,44067.0,61357,61357,118,130,650000,33133,28210
2021,Kurta,95664,0.0,191328,95664,105,255,1275000,17896,13758
2021,Lehenga,68022,0.0,136044,68022,50,176,880000,27356,23742
2021,Saree,22736,0.0,45472,22736,119,174,870000,32339,23543
2023,Shirt,53724,0.0,107448,53724,57,226,1130000,25290,11680
2021,Shirt,0,25853.0,95569,95569,137,292,1460000,33177,25704
2022,Saree,90716,0.0,181432,90716,49,112,560000,38975,13807
2022,Pants,0,34757.0,77277,77277,116,221,1105000,21012,18313
2020,Pants,31646,0.0,63292,31646,135,245,1225000,21227,27366
2023,Lehenga,34342,0.0,68684,34342,99,251,1255000,33851,19445
2020,Shirt,85620,0.0,171240,85620,47,256,1280000,22410,23596
2022,Pants,84261,0.0,168522,84261,110,255,1275000,45094,18458
2020,Shirt,21935,0.0,43870,21935,87,201,1005000,17004,15647
2022,Lehenga,62376,0.0,124752,62376,120,272,1360000,15652,22210
2020,Lehenga,94798,0.0,189596,94798,80,216,1080000,37414,14372
2021,Pants,97140,0.0,194280,97140,130,183,915000,23007,23317
2020,Saree,62481,0.0,124962,62481,47,110,550000,31386,15933
2021,Dupatta,75721,0.0,151442,75721,132,150,750000,48517,15356
2021,Kurta,22838,0.0,45676,22838,76,158,790000,28257,29990
2023,Dupatta,55330,0.0,110660,55330,130,183,915000,45116,16076
2021,Dupatta,0,18337.0,88839,88839,76,204,1020000,32343,28655
2021,Shirt,56994,0.0,113988,56994,103,112,560000,46233,21814
2020,Lehenga,50384,0.0,100768,50384,98,146,730000,14698,10940
2022,Shirt,65378,0.0,130756,65378,127,187,935000,16736,17653
2023,Pants,52643,0.0,105286,52643,84,270,1350000,17956,21676
2021,Kurta,0,47931.0,99116,99116,55,251,1255000,42768,23342
2023,Pants,0,22134.0,70420,70420,65,275,1375000,33695,18664
2020,Saree,43652,0.0,87304,43652,70,162,810000,11194,26897
2021,Kurta,83295,0.0,166590,83295,66,244,1220000,37616,15461
2020,Shirt,30270,0.0,60540,30270,129,168,840000,24469,18491
2023,Shirt,81630,0.0,163260,81630,82,153,765000,29935,17118
2020,Pants,0,11839.0,84477,84477,54,241,1205000,20863,28885
2023,Shirt,66894,0.0,133788,66894,97,114,570000,10761,20878
2020,Shirt,76042,0.0,152084,76042,88,237,1185000,24801,22094
2023,Dupatta,83253,0.0,166506,83253,118,249,1245000,18287,12528
2022,Saree,0,47362.0,99029,99029,126,194,970000,22208,12122
2020,Dupatta,0,27186.0,62167,62167,64,112,560000,41523,28740
2020,Shirt,40317,0.0,80634,40317,147,180,900000,19765,14171
2022,Lehenga,75008,0.0,150016,75008,107,164,820000,38983,22247
2022,Dupatta,0,20190.0,95350,95350,75,241,1205000,31850,21538
2020,Shirt,0,27702.0,65590,65590,119,143,715000,34842,17468
2022,Shirt,95449,0.0,190898,95449,86,266,1330000,43889,12794
2021,Saree,94102,0.0,188204,94102,143,262,1310000,28988,25414
2023,Pants,20557,0.0,41114,20557,98,216,1080000,49577,22747
2023,Kurta,64383,0.0,128766,64383,124,292,1460000,25229,20055
2023,Dupatta,26040,0.0,52080,26040,91,126,630000,23626,13568
2021,Dupatta,66652,0.0,133304,66652,79,272,1360000,13205,24490
2022,Dupatta,80941,0.0,161882,80941,82,156,780000,19309,11219
2022,Shirt,94828,0.0,189656,94828,95,121,605000,37827,13176
2020,Saree,46110,0.0,92220,46110,120,133,665000,20495,11800
2022,Shirt,25349,0.0,50698,25349,42,236,1180000,22108,15193
2020,Shirt,50374,0.0,100748,50374,110,149,745000,19844,19290
2021,Pants,62591,0.0,125182,62591,51,153,765000,39229,19312
2023,Lehenga,20057,0.0,40114,20057,104,285,1425000,22968,23702
2023,Saree,0,26359.0,77883,77883,82,199,995000,48028,21365
2023,Dupatta,84578,0.0,169156,84578,140,161,805000,25235,22406
2022,Kurta,39121,0.0,78242,39121,109,265,1325000,28479,19799
2020,Dupatta,25493,0.0,50986,25493,85,183,915000,12842,21290
2020,Shirt,87818,0.0,175636,87818,99,126,630000,37909,26533
2021,Saree,21431,0.0,42862,21431,100,224,1120000,16713,18873
2022,Saree,0,32502.0,71596,71596,88,163,815000,28110,29609
2021,Saree,82241,0.0,164482,82241,126,230,1150000,26896,25851
2020,Lehenga,65294,0.0,130588,65294,64,226,1130000,43563,18374
2020,Dupatta,0,42514.0,51510,51510,128,110,550000,14959,17370
2023,Lehenga,52483,0.0,104966,52483,42,123,615000,19818,23382
2022,Pants,51195,0.0,102390,51195,107,128,640000,40665,20422
2020,Kurta,42735,0.0,85470,42735,102,296,1480000,29665,18364
2023,Pants,35203,0.0,70406,35203,69,107,535000,22611,20781
2022,Shirt,23974,0.0,47948,23974,136,118,590000,17909,28585
2021,Lehenga,59713,0.0,119426,59713,132,167,835000,48652,20624
2022,Lehenga,32636,0.0,65272,32636,43,198,990000,20611,19111
2022,Pants,55070,0.0,110140,55070,117,296,1480000,29382,26192
2020,Shirt,49123,0.0,98246,49123,124,223,1115000,40111,23336
2020,Saree,51812,0.0,103624,51812,110,147,735000,41428,15419
2022,Shirt,48760,0.0,97520,48760,60,267,1335000,21925,25111
2020,Dupatta,24966,0.0,49932,24966,110,201,1005000,11336,19065
2020,Pants,99698,0.0,199396,99698,40,294,1470000,11960,19278
2020,Shirt,36058,0.0,72116,36058,99,243,1215000,45873,27101
2023,Saree,61482,0.0,122964,61482,73,163,815000,10001,20734
2023,Shirt,22998,0.0,45996,22998,126,107,535000,41779,22711
2022,Lehenga,81265,0.0,162530,81265,42,208,1040000,37655,25739
2020,Kurta,86445,0.0,172890,86445,57,232,1160000,45616,22026
2023,Lehenga,54648,0.0,109296,54648,82,222,1110000,46369,14356
2022,Kurta,80623,0.0,161246,80623,115,299,1495000,40271,10522
2020,Shirt,0,47394.0,80763,80763,117,252,1260000,19225,16019
2021,Dupatta,27527,0.0,55054,27527,80,152,760000,35009,24757
2020,Shirt,23072,0.0,46144,23072,131,148,740000,43385,15648
2020,Saree,0,21990.0,72287,72287,145,171,855000,46390,29011
2023,Shirt,49652,0.0,99304,49652,148,248,1240000,42388,18607
2022,Kurta,24476,0.0,48952,24476,63,150,750000,12926,29460
2022,Lehenga,47482,0.0,94964,47482,63,273,1365000,39977,10917
2023,Dupatta,82513,0.0,165026,82513,42,108,540000,15239,18397
2020,Shirt,36219,0.0,72438,36219,98,163,815000,15662,20321
2021,Shirt,50448,0.0,100896,50448,97,122,610000,48630,19282
2020,Lehenga,99903,0.0,199806,99903,112,287,1435000,21432,23038
2020,Dupatta,45120,0.0,90240,45120,63,286,1430000,27035,19955
2021,Pants,0,12940.0,94506,94506,105,235,1175000,19488,14570
2023,Shirt,76553,0.0,153106,76553,79,291,1455000,41377,26536
2022,Shirt,88633,0.0,177266,88633,131,153,765000,20945,26937
2023,Pants,64585,0.0,129170,64585,110,191,955000,10471,14582
2023,Kurta,21084,0.0,42168,21084,48,114,570000,47619,17970
2020,Kurta,41944,0.0,83888,41944,148,151,755000,47742,17758
2022,Saree,0,33953.0,64374,64374,142,278,1390000,39600,20810
2022,Lehenga,81282,0.0,162564,81282,99,103,515000,31127,25096
2023,Dupatta,71397,0.0,142794,71397,78,261,1305000,29034,21988
2021,Shirt,0,17398.0,74551,74551,72,200,1000000,13609,22034
2023,Shirt,0,48226.0,73936,73936,73,251,1255000,36187,11398
2021,Saree,76690,0.0,153380,76690,101,248,1240000,20786,19963
2022,Shirt,81134,0.0,162268,81134,124,229,1145000,42974,13428
2023,Lehenga,79439,0.0,158878,79439,100,106,530000,47652,24510
2020,Saree,51489,0.0,102978,51489,132,283,1415000,46004,12612
2023,Lehenga,43178,0.0,86356,43178,66,174,870000,16020,27905
2022,Saree,99019,0.0,198038,99019,56,175,875000,30752,13796
2020,Shirt,77956,0.0,155912,77956,99,295,1475000,26737,23509
2020,Saree,67802,0.0,135604,67802,81,134,670000,44912,17975
2021,Kurta,82778,0.0,165556,82778,86,253,1265000,11084,17170
2020,Dupatta,77719,0.0,155438,77719,126,245,1225000,11117,29504
2020,Shirt,53573,0.0,107146,53573,92,163,815000,42548,29469
2023,Pants,53688,0.0,107376,53688,148,221,1105000,41084,25763
2022,Dupatta,66475,0.0,132950,66475,60,155,775000,27345,21457
2021,Shirt,70697,0.0,141394,70697,47,154,770000,27141,21032
2023,Dupatta,53978,0.0,107956,53978,112,239,1195000,34204,20152
2020,Kurta,49677,0.0,99354,49677,136,136,680000,37512,26630
2020,Dupatta,0,12052.0,78652,78652,97,151,755000,44556,26950
2021,Saree,26212,0.0,52424,26212,107,246,1230000,44087,22545
2022,Dupatta,41071,0.0,82142,41071,102,114,570000,43449,10468
2021,Shirt,95236,0.0,190472,95236,98,226,1130000,38485,13958
2023,Pants,37297,0.0,74594,37297,121,185,925000,48858,28958
2021,Pants,71932,0.0,143864,71932,135,183,915000,18088,23106
2020,Lehenga,0,16305.0,86274,86274,69,206,1030000,12346,14247
2023,Dupatta,48625,0.0,97250,48625,64,279,1395000,39528,23111
2020,Pants,48831,0.0,97662,48831,136,176,880000,12715,20520
2022,Dupatta,76478,0.0,152956,76478,138,253,1265000,35495,11621
2020,Pants,0,18407.0,53633,53633,145,144,720000,35916,29379
2020,Dupatta,49367,0.0,98734,49367,95,195,975000,17035,28354
2021,Shirt,0,10785.0,76982,76982,73,120,600000,17812,18622
2020,Dupatta,40121,0.0,80242,40121,89,180,900000,34416,22285
2023,Shirt,55547,0.0,111094,55547,41,152,760000,18455,14415
2023,Shirt,83642,0.0,167284,83642,116,256,1280000,10479,12118
2022,Lehenga,44914,0.0,89828,44914,92,275,1375000,39631,27495
2023,Pants,37178,0.0,74356,37178,80,212,1060000,49432,12214
2021,Saree,87258,0.0,174516,87258,62,246,1230000,19609,14726
2022,Shirt,99421,0.0,198842,99421,100,281,1405000,31003,27180
2023,Pants,80563,0.0,161126,80563,126,177,885000,38002,13307
2021,Kurta,70050,0.0,140100,70050,70,226,1130000,11494,12969
2023,Dupatta,82607,0.0,165214,82607,105,218,1090000,12699,19613
2023,Kurta,85638,0.0,171276,85638,41,202,1010000,13850,15934
2020,Dupatta,33262,0.0,66524,33262,108,186,930000,46705,14627
2023,Lehenga,27453,0.0,54906,27453,99,204,1020000,47396,20697
2023,Shirt,0,49747.0,67845,67845,117,101,505000,25231,12498
2021,Saree,97760,0.0,195520,97760,62,214,1070000,40988,25231
2021,Shirt,26172,0.0,52344,26172,96,131,655000,16905,15233
2020,Dupatta,96788,0.0,193576,96788,74,201,1005000,42300,22779
2023,Saree,37918,0.0,75836,37918,149,161,805000,38334,18640
2020,Shirt,27197,0.0,54394,27197,40,196,980000,13148,29613
2023,Saree,33677,0.0,67354,33677,144,221,1105000,40527,19196
2022,Dupatta,0,11635.0,72298,72298,87,234,1170000,18901,18001
2022,Lehenga,47785,0.0,95570,47785,88,197,985000,32171,27022
2020,Lehenga,0,24279.0,56352,56352,79,295,1475000,44707,20442
2020,Shirt,0,24272.0,84939,84939,101,183,915000,15123,17903
2020,Kurta,31655,0.0,63310,31655,54,249,1245000,30563,29013
